lat,lon,aod,d2m,t2m,u10,v10,sp,tp,PM25,date,timestamp,month,dayofyear
12.951913,77.539784,2.360294818878174,291.4026184082031,297.18701171875,2.8250720500946045,-0.9409141540527344,91440.1953125,0.0001365802745567,30.260862,2023-08-13,2023-08-07,8,225
12.21041,76.37376,1.4739757776260376,292.6938781738281,296.5648498535156,2.357624053955078,0.0022010803222656,92851.78125,0.0006344579160213,18.05991,2023-08-13,2023-08-07,8,225
12.733409,77.298051,2.0708298683166504,291.9832763671875,297.9737243652344,2.443520784378052,-0.505163848400116,92947.53125,0.0001096995183615,19.321365,2023-08-13,2023-08-07,8,225
19.10861,72.83622,1.3710665702819824,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,17.99972,2023-08-13,2023-08-07,8,225
18.664282,73.763966,1.966740608215332,293.8446960449219,296.358642578125,4.109861850738525,0.771569550037384,94178.0703125,0.0014769852859899,18.072962,2023-08-13,2023-08-07,8,225
30.233011,74.907758,0.6477743983268738,295.1190185546875,306.0465393066406,2.0355212688446045,2.3898963928222656,97540.1953125,1.2516593415057289e-06,28.63677,2023-08-13,2023-08-07,8,225
11.7637683,79.7499835,0.5957635045051575,298.1782531738281,302.76318359375,1.1664212942123413,1.4834022521972656,100574.0703125,0.0008506172453053,22.032827,2023-08-13,2023-08-07,8,225
9.865935,78.022669,0.5690749883651733,294.5989990234375,303.0559997558594,0.3777250051498413,0.4593950808048248,99159.0703125,0.0003111039113719,21.950487,2023-08-13,2023-08-07,8,225
10.7654824,79.1389968,0.4670137465000152,295.9761047363281,303.441162109375,1.7668851613998413,0.8740679621696472,100183.9453125,0.0004150706517975,21.403246,2023-08-13,2023-08-07,8,225
10.830158,78.691849,0.5194370746612549,294.2733154296875,303.9696350097656,2.1322009563446045,0.1483192443847656,100013.90625,0.0003122227208223,27.60385,2023-08-13,2023-08-07,8,225
22.368195,82.746431,3.9146456718444815,297.0869445800781,300.9979553222656,1.1999906301498413,0.7539100646972656,96888.28125,0.0009526566718704,24.31506,2023-08-13,2023-08-07,8,225
24.10897,82.64558,1.8442970514297483,296.4892883300781,300.95263671875,2.036945343017578,0.8779335021972656,96807.28125,0.0004747857165057,18.280499,2023-08-13,2023-08-07,8,225
22.06631475,83.33820077,0.764491617679596,297.2848815917969,300.811767578125,0.8558337092399597,0.624352753162384,97176.4453125,0.0016018800670281,20.757399,2023-08-13,2023-08-07,8,225
8.8787,76.6073,1.0459461212158203,297.2426452636719,299.636474609375,2.0651843547821045,-3.0681521892547607,101019.2421875,0.001634438172914,29.272213,2023-08-13,2023-08-07,8,225
13.328028,75.797056,1.9534794092178345,291.6235656738281,294.3711853027344,2.3033435344696045,-0.2624066770076751,89600.9453125,0.0015310812741518,17.538336,2023-08-13,2023-08-07,8,225
12.88925,74.853,1.6152693033218384,296.9482116699219,299.190185546875,1.2787259817123413,-1.5323854684829712,100643.9921875,0.0014726589433848,17.613295,2023-08-13,2023-08-07,8,225
24.58434363,80.8549414,2.2980635166168213,295.7926940917969,300.8392028808594,2.946206331253052,1.5501340627670288,96805.15625,0.0007394647691398,17.01546,2023-08-13,2023-08-07,8,225
19.296481,72.840923,1.3416398763656616,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,21.169195,2023-08-13,2023-08-07,8,225
19.175,72.9419,1.041405439376831,297.4706726074219,300.188232421875,4.695636749267578,2.26802945137024,100363.53125,0.0017661970341578,23.22139,2023-08-13,2023-08-07,8,225
28.018792,73.292658,0.8425098657608032,294.3760070800781,304.2061462402344,2.882648468017578,6.885583400726318,97380.0703125,8.74784007010021e-07,27.206703,2023-08-13,2023-08-07,8,225
11.6829898,79.7532099,0.5708035826683044,298.6034851074219,302.50537109375,1.437254548072815,2.279951810836792,100629.28125,0.0005506203160621,23.380611,2023-08-13,2023-08-07,8,225
13.1662,80.2584,1.335916519165039,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,21.149458,2023-08-13,2023-08-07,8,225
14.4758,75.9052,1.2186511754989624,293.7007141113281,297.3822326660156,3.649372100830078,0.2514279782772064,94582.1953125,0.0010593209881335,16.949049,2023-08-13,2023-08-07,8,225
10.423417,78.784889,0.4212109446525574,296.4485168457031,302.4120178222656,1.151610016822815,0.3661333620548248,99726.1953125,0.0012129563838243,18.853558,2023-08-13,2023-08-07,8,225
11.0973603,77.3228673,1.230868220329285,293.9570007324219,301.18359375,3.236652374267578,1.9927610158920288,97290.90625,9.599167970009148e-05,24.848171,2023-08-13,2023-08-07,8,225
9.559382,77.948828,1.3996281623840332,294.2399597167969,303.5928649902344,0.3725166618824005,0.5410601496696472,99726.03125,0.0005024740239605,20.599697,2023-08-13,2023-08-07,8,225
17.540891,78.358528,1.4752507209777832,293.4489440917969,298.9026794433594,3.331501007080078,-0.5126507878303528,94311.90625,0.0002654781274031,19.698881,2023-08-13,2023-08-07,8,225
17.460103,78.334361,2.3336453437805176,293.5075378417969,298.933837890625,3.221841096878052,-0.4481569826602936,94412.6953125,0.0003402648435439,21.64028,2023-08-13,2023-08-07,8,225
28.9535882,77.7622941,3.125131130218506,297.4457702636719,302.003662109375,0.955158233642578,1.3556760549545288,97451.15625,0.0008028093725442,29.646116,2023-08-13,2023-08-07,8,225
13.164544,80.26285,1.2509912252426147,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,21.149458,2023-08-13,2023-08-07,8,225
16.509717,80.612222,1.7900047302246094,296.91900634765625,302.66650390625,1.657695770263672,-0.6188747882843018,100513.25,0.0003277373907621,21.408035,2023-08-14,2023-08-07,8,226
25.251013,86.989001,2.004847526550293,298.7641296386719,302.649169921875,1.0996309518814087,0.2022514790296554,99868.8359375,0.0003750259056687,35.369797,2023-08-14,2023-08-07,8,226
26.912329,70.909168,0.4561797678470611,294.9638366699219,303.4224548339844,1.328919768333435,7.237367153167725,97454.125,1.6086967661976814e-05,50.333344,2023-08-14,2023-08-07,8,226
13.0664,80.2112,1.047417163848877,297.8077697753906,302.1913146972656,1.0189424753189087,1.3968721628189087,100618.5859375,0.0038915241602808,24.79169,2023-08-14,2023-08-07,8,226
10.681158,78.741746,1.6447257995605469,294.6205139160156,303.6499938964844,1.066997528076172,0.5597140192985535,99660.0,0.0001339229493169,22.31844,2023-08-14,2023-08-07,8,226
13.0052189,80.2398125,0.8006489872932434,298.0709533691406,302.2303771972656,0.9790255427360536,1.4625459909439087,100657.0859375,0.0036576732527464,26.152164,2023-08-14,2023-08-07,8,226
25.366336,87.117468,2.643900156021118,299.00372314453125,302.544189453125,1.191265106201172,0.2111626118421554,99916.0390625,0.0004838807508349,41.045444,2023-08-14,2023-08-07,8,226
22.5448082,88.3403691,2.399293899536133,298.16900634765625,301.566162109375,1.088970184326172,1.083680510520935,100348.1640625,0.001673157676123,30.622576,2023-08-14,2023-08-07,8,226
25.265194,87.012947,2.106391668319702,298.7641296386719,302.649169921875,1.0996309518814087,0.2022514790296554,99868.8359375,0.0003750259056687,35.369797,2023-08-14,2023-08-07,8,226
12.864618,79.659968,1.2018065452575684,296.7741394042969,302.1893615722656,0.8928845524787903,0.5422173142433167,99825.375,0.0034205440897494,23.295265,2023-08-14,2023-08-07,8,226
12.909494,79.131861,1.1208171844482422,295.5422058105469,301.7981872558594,0.9001274108886719,0.2928276360034942,97620.2890625,0.0006336036021821,18.819439,2023-08-14,2023-08-07,8,226
25.3505986,82.9083074,2.290399074554444,298.4798889160156,302.1373596191406,1.725566864013672,0.5525932908058167,99460.7890625,0.0001856349408626,29.40961,2023-08-14,2023-08-07,8,226
13.1278,80.2642,1.299252986907959,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.144953,2023-08-14,2023-08-07,8,226
24.952822,84.002396,1.2170615196228027,298.59600830078125,302.0213928222656,1.420757293701172,0.2503878772258758,99211.5390625,0.0007552147726528,28.708761,2023-08-14,2023-08-07,8,226
26.63086,84.90051,1.5630866289138794,298.0311584472656,300.42041015625,1.2116914987564087,0.004456877708435,99534.9140625,0.0015252401353791,23.379885,2023-08-14,2023-08-07,8,226
13.164544,80.26285,1.2967984676361084,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.144953,2023-08-14,2023-08-07,8,226
10.7654824,79.1389968,1.7313079833984375,295.8495178222656,303.3294982910156,0.8660697937011719,1.3134981393814087,100253.25,0.0001578417868586,21.6444,2023-08-14,2023-08-07,8,226
16.5150833,80.5181667,1.109372854232788,296.7987365722656,302.6695251464844,1.628602385520935,-0.6972439289093018,100413.75,0.0004566240531858,19.120438,2023-08-14,2023-08-07,8,226
12.8777316,80.0834807,0.6911796927452087,298.03350830078125,302.271240234375,0.8957735896110535,1.2276421785354614,100510.0859375,0.0036481970455497,24.832726,2023-08-14,2023-08-07,8,226
25.859655,85.77944,3.9930827617645264,298.3055725097656,301.8165588378906,1.345684051513672,-0.5862820744514465,99775.3359375,0.0003124807553831,47.76029,2023-08-14,2023-08-07,8,226
11.7637683,79.7499835,3.9985873699188232,298.0943908691406,302.582763671875,0.6649792790412903,1.938294768333435,100650.9609375,0.0003540189936757,24.374964,2023-08-14,2023-08-07,8,226
9.865935,78.022669,0.3045537769794464,294.4164123535156,303.248046875,0.0637016296386718,0.5397351980209351,99221.4140625,0.0001361059694318,21.480354,2023-08-14,2023-08-07,8,226
9.36399,78.831977,0.5118123888969421,296.48883056640625,302.9674377441406,1.070008635520935,2.983013153076172,100763.5390625,0.0001863458455773,24.02815,2023-08-14,2023-08-07,8,226
12.952707,79.30394,0.7018482685089111,296.0626525878906,301.904541015625,0.9935519099235536,0.334412932395935,98468.2109375,0.0010785218328237,23.086983,2023-08-14,2023-08-07,8,226
10.830158,78.691849,1.55735182762146,294.5619812011719,304.11572265625,1.2511202096939087,0.4127413928508758,100076.4140625,0.000190538354218,26.112162,2023-08-14,2023-08-07,8,226
16.536107,80.594233,1.5776387453079224,296.91900634765625,302.66650390625,1.657695770263672,-0.6188747882843018,100513.25,0.0003277373907621,21.408035,2023-08-14,2023-08-07,8,226
10.423417,78.784889,0.5409673452377319,295.85333251953125,302.5799255371094,0.4673881530761719,0.905498504638672,99790.9140625,0.0001879725605249,19.901083,2023-08-14,2023-08-07,8,226
9.559382,77.948828,0.3314565122127533,294.0373229980469,303.6122131347656,0.2777315676212311,0.6035372614860535,99793.5390625,0.0001443699002265,17.460533,2023-08-14,2023-08-07,8,226
25.56752,83.966379,0.9953562021255492,299.0802917480469,301.767822265625,0.7955131530761719,0.3078829944133758,99631.8359375,0.0010807907674461,32.088013,2023-08-14,2023-08-07,8,226
13.1662,80.2584,1.0787527561187744,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.144953,2023-08-14,2023-08-07,8,226
10.358535,77.984321,0.504729151725769,294.8066101074219,301.77490234375,1.1095377206802368,0.0138796968385577,98456.4140625,0.0015621678903698,19.424774,2023-08-15,2023-08-07,8,227
10.942451,76.978996,0.2895009219646454,292.6240539550781,299.433349609375,3.5727946758270264,1.5621585845947266,96978.4140625,4.546181298792362e-05,25.574331,2023-08-15,2023-08-07,8,227
23.218135,79.95777,0.7484960556030273,295.7789306640625,299.677490234375,2.2312419414520264,0.7573896050453186,95775.0,0.0005483298446051,21.372538,2023-08-15,2023-08-07,8,227
8.5637,76.8865,0.3012398779392242,295.5215148925781,298.6424255371094,1.5730386972427368,-1.6288204193115234,99867.5859375,0.0001742255408316,31.745493,2023-08-15,2023-08-07,8,227
28.570173,76.933762,1.0516815185546875,297.0645751953125,302.8650817871094,0.850830078125,0.4799034595489502,97976.8359375,0.0003522457554936,34.61882,2023-08-15,2023-08-07,8,227
28.5710274,77.0719006,2.339218616485596,297.5484619140625,302.4990234375,0.7827962040901184,0.425114244222641,97866.5390625,0.0005701156333088,36.645554,2023-08-15,2023-08-07,8,227
28.498571,77.26484,2.395293712615967,297.8188171386719,302.1912536621094,0.8105061650276184,0.3983604907989502,97780.7890625,0.0007029945845715,43.761894,2023-08-15,2023-08-07,8,227
10.681158,78.741746,0.3881006836891174,294.2724914550781,303.1737365722656,1.2246907949447632,1.0488731861114502,99706.6640625,2.834449151123408e-05,17.83863,2023-08-15,2023-08-07,8,227
28.3153,76.9143,1.1423484086990356,296.6060791015625,302.4215393066406,1.0011800527572632,0.4258669912815094,97497.5859375,0.0004566870629787,35.960598,2023-08-15,2023-08-07,8,227
12.938539,77.5901,0.6884151101112366,289.9999694824219,296.69287109375,2.4705402851104736,-0.1820024698972702,91154.8046875,8.111478382488713e-05,27.79781,2023-08-15,2023-08-07,8,227
8.5149093,76.9435879,0.4165889322757721,295.5675964355469,298.5487365722656,1.7984619140625,-1.9222978353500368,99656.9140625,0.0001276123075513,31.745493,2023-08-15,2023-08-07,8,227
12.864618,79.659968,0.16498564183712,295.8633117675781,303.0918884277344,1.0829263925552368,1.6025232076644895,99840.75,0.000327691755956,28.141256,2023-08-15,2023-08-07,8,227
19.173852,77.296291,2.0788588523864746,294.3664245605469,299.8297424316406,2.5570476055145264,-0.2086951732635498,96674.0859375,0.0002608822251204,24.064579,2023-08-15,2023-08-07,8,227
26.200388,78.147714,2.1848461627960205,297.1812744140625,301.9278259277344,2.0972900390625,0.3122805655002594,97742.75,0.0003369211626704,25.34847,2023-08-15,2023-08-07,8,227
25.425602,81.917152,0.8111340403556824,298.5507507324219,303.043212890625,2.0901691913604736,0.6695600152015686,99332.5859375,0.0005081761628389,24.949026,2023-08-15,2023-08-07,8,227
12.909494,79.131861,0.3553853332996368,293.9425964355469,302.3558654785156,1.1599527597427368,0.8466840386390686,97639.5,6.049405783414841e-05,27.423334,2023-08-15,2023-08-07,8,227
16.509717,80.612222,0.328289121389389,296.7021179199219,303.4276428222656,1.9792073965072632,-0.0480913333594799,100526.625,0.000578683509957,22.58494,2023-08-15,2023-08-07,8,227
11.258242,77.552761,0.3022532165050506,292.3074035644531,301.3053283691406,2.2748210430145264,0.9597211480140686,97381.375,1.342253108305158e-05,20.464848,2023-08-15,2023-08-07,8,227
30.349388,76.366642,2.361018419265747,298.6737060546875,302.00537109375,-0.5337321162223816,0.1878909319639206,97561.5390625,0.0004866989329457,33.573578,2023-08-15,2023-08-07,8,227
30.9028,75.8086,2.078019142150879,298.4565124511719,302.0912170410156,-0.7443034052848816,0.10647002607584,97687.1640625,0.000238070191699,32.47234,2023-08-15,2023-08-07,8,227
30.736056,76.209694,1.969922423362732,298.3981628417969,301.8003845214844,-0.6225178837776184,0.350468248128891,97278.4609375,0.0002347351983189,31.935888,2023-08-15,2023-08-07,8,227
29.61075,74.283608,2.196362972259521,296.0309753417969,305.5187072753906,0.7956135869026184,0.6019330620765686,98184.7890625,9.227233931596857e-06,29.537521,2023-08-15,2023-08-07,8,227
16.5150833,80.5181667,0.2801723480224609,296.3747863769531,303.5186462402344,1.9925943613052368,-0.1201128140091896,100426.5859375,0.000498051114846,19.931545,2023-08-15,2023-08-07,8,227
34.066206,74.81982,0.552909791469574,289.3970031738281,294.0541076660156,0.4278971254825592,0.07583037763834,81694.015625,0.0010041514178737,22.413834,2023-08-15,2023-08-07,8,227
11.06825,79.07033,0.0588956251740455,295.1834716796875,302.944580078125,1.25390625,1.8527469635009768,100047.4609375,5.422035974333994e-05,20.768427,2023-08-15,2023-08-07,8,227
25.494,81.863,0.7211655974388123,298.5754699707031,302.9970703125,2.0782878398895264,0.6592044234275818,99317.125,0.000593370583374,26.220451,2023-08-15,2023-08-07,8,227
10.7654824,79.1389968,0.1288621872663498,295.2913818359375,302.9871520996094,1.1865234375,1.8251794576644893,100302.2109375,7.664971053600311e-05,21.111816,2023-08-15,2023-08-07,8,227
10.5324,76.2159,0.387124627828598,296.1439208984375,299.4232482910156,1.1676025390625,-0.12277802079916,100935.625,0.00017522694543,26.089344,2023-08-15,2023-08-07,8,227
30.233011,74.907758,2.3821024894714355,296.6739501953125,304.8509216308594,-0.3465169370174408,0.2375125139951706,98018.1640625,0.0002219332382082,31.57635,2023-08-15,2023-08-07,8,227
10.073232,76.302765,0.2901421785354614,296.2212219238281,299.1864318847656,1.0338541269302368,-0.8437252640724182,100687.3359375,0.000399576179916,33.383587,2023-08-15,2023-08-07,8,227
12.733409,77.298051,0.400054782629013,290.7077941894531,297.6849060058594,1.9568685293197632,0.05878122523427,93012.4296875,1.1917203664779665e-05,24.037231,2023-08-15,2023-08-07,8,227
8.728442,77.6962,0.6193076968193054,293.3464050292969,302.35498046875,1.8030191659927368,0.6429690718650818,99668.1640625,6.304246926447377e-05,18.788868,2023-08-15,2023-08-07,8,227
11.679111,78.125052,0.4764351844787597,293.6506652832031,301.24169921875,0.9675700068473816,0.8508141040802002,97101.0390625,0.0002162841410608,23.871008,2023-08-15,2023-08-07,8,227
12.952707,79.30394,0.2278548777103424,294.5804443359375,302.6829528808594,1.1173909902572632,1.1752159595489502,98482.7890625,9.21298415050842e-05,26.524946,2023-08-15,2023-08-07,8,227
9.865935,78.022669,0.2456940412521362,294.6450500488281,302.441650390625,0.4501546323299408,0.6754804253578186,99280.8359375,0.0005525567103177,20.469965,2023-08-15,2023-08-07,8,227
11.55358,76.55521,0.1497016102075576,290.5416259765625,295.1865234375,1.1842041015625,0.1372724324464798,91028.5078125,7.037414616206661e-05,21.635313,2023-08-15,2023-08-07,8,227
11.0328,77.0349,0.4778442978858948,292.3153991699219,299.1219787597656,3.079833984375,1.6828657388687134,95966.0,5.567197877098806e-05,17.339045,2023-08-15,2023-08-07,8,227
8.8787,76.6073,0.2506051659584045,296.4438781738281,299.2167053222656,1.1142578125,-1.5161495208740234,101114.0390625,0.0002934435906354,21.751106,2023-08-15,2023-08-07,8,227
12.21041,76.37376,0.1960469335317611,291.0351867675781,296.771484375,2.3961994647979736,0.5578046441078186,92910.1328125,6.172573193907738e-06,21.317825,2023-08-15,2023-08-07,8,227
10.830158,78.691849,0.2494376599788665,293.9784851074219,303.6824645996094,1.4217529296875,0.9506472945213318,100122.4609375,2.5244740754715167e-05,24.085619,2023-08-15,2023-08-07,8,227
17.470431,78.566959,1.0161426067352295,293.5145263671875,298.969482421875,3.1195476055145264,-0.472957044839859,94941.0546875,0.0003520598693285,20.655104,2023-08-15,2023-08-07,8,227
27.571409,77.655757,1.1644366979599,298.0039367675781,302.4793395996094,1.2451171875,0.4826296865940094,98356.625,0.0006025197799317,33.228497,2023-08-15,2023-08-07,8,227
28.9535882,77.7622941,1.6405858993530271,298.4870910644531,301.769775390625,0.5254719853401184,0.05987985804677,97798.0859375,0.0005567346815951,33.69656,2023-08-15,2023-08-07,8,227
12.88925,74.853,0.4665931165218353,296.3626708984375,299.23095703125,0.3551432192325592,0.2108808308839798,100704.2890625,0.0006203188095241,29.501007,2023-08-15,2023-08-07,8,227
11.0973603,77.3228673,0.3744019865989685,292.3724365234375,300.9954528808594,3.6151123046875,2.04557728767395,97377.0859375,5.295313894748688e-05,20.994894,2023-08-15,2023-08-07,8,227
9.559382,77.948828,0.3506069183349609,294.4872741699219,303.0191955566406,0.1610514372587204,0.5134320855140686,99853.0,0.0008313769940286,16.744473,2023-08-15,2023-08-07,8,227
11.875,75.3732,0.4043990075588226,295.9826965332031,299.4171447753906,0.32568359375,-0.3329017162322998,100774.9140625,0.0001036669927998,29.019373,2023-08-15,2023-08-07,8,227
28.822836,77.101981,1.7511554956436155,297.6320495605469,302.6146545410156,0.6895751953125,0.479679673910141,97931.5,0.00041302232421,36.817604,2023-08-15,2023-08-07,8,227
16.536107,80.594233,0.4480859339237213,296.7021179199219,303.4276428222656,1.9792073965072632,-0.0480913333594799,100526.625,0.000578683509957,22.58494,2023-08-15,2023-08-07,8,227
12.415911,75.73505,0.3138724565505981,290.9074401855469,294.759521484375,1.0939127206802368,-0.09641083329916,91322.5546875,0.0001444701774744,22.245438,2023-08-15,2023-08-07,8,227
25.892357,86.590325,0.8119009137153625,299.7181396484375,302.766845703125,0.5225982666015625,0.0796419754624366,99721.59375,0.0076384884305298,31.359957,2023-08-16,2023-08-07,8,228
17.72,83.3,0.750831127166748,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,35.31715,2023-08-16,2023-08-07,8,228
25.560083,87.553265,1.0000605583190918,299.5942687988281,301.927001953125,0.2930653989315033,0.2854118347167969,99772.2578125,0.0129320994019508,41.63044,2023-08-16,2023-08-07,8,228
13.377516,77.099072,0.5542796850204468,290.5272216796875,297.29443359375,2.457371950149536,-0.3594042360782623,91792.5078125,1.4913579207131988e-06,34.506752,2023-08-16,2023-08-07,8,228
25.251013,86.989001,1.1376248598098757,299.6492004394531,302.65283203125,0.2995351254940033,0.2567659914493561,99771.59375,0.0072308257222175,31.365974,2023-08-16,2023-08-07,8,228
12.9135218,77.5950804,0.5352059006690979,290.0047607421875,297.2965393066406,2.745051145553589,-0.1621793061494827,91140.84375,4.320094831200549e-06,32.348774,2023-08-16,2023-08-07,8,228
8.5637,76.8865,0.2130289077758789,295.7196044921875,298.6346130371094,1.2010244131088257,-0.9235318303108216,99868.8046875,0.0001045381650328,32.90665,2023-08-16,2023-08-07,8,228
11.06825,79.07033,0.0863734483718872,293.4791259765625,303.1388244628906,1.320368409156799,1.7390657663345337,100024.5078125,4.398015789774945e-06,18.808065,2023-08-16,2023-08-07,8,228
25.3505986,82.9083074,0.7340289354324341,298.7324523925781,303.7491149902344,2.642878293991089,0.7743847966194153,99308.3046875,0.0004431466513779,33.557884,2023-08-16,2023-08-07,8,228
10.358535,77.984321,0.274061769247055,292.4979248046875,302.5440368652344,1.0422515869140625,-0.2551561892032623,98431.4296875,0.0001494723110226,18.58801,2023-08-16,2023-08-07,8,228
13.4127,80.1081,0.5705171823501587,296.8638916015625,303.58251953125,0.6195628046989441,1.6527620553970337,100648.3046875,0.0001282294542761,27.683249,2023-08-16,2023-08-07,8,228
13.0664,80.2112,0.8320520520210266,297.2762451171875,303.2255859375,0.7048492431640625,1.9444694519042969,100609.3828125,9.062056051334366e-05,25.169674,2023-08-16,2023-08-07,8,228
10.681158,78.741746,0.1733809411525726,291.8691101074219,303.5442810058594,1.0130361318588257,1.1957308053970337,99684.3046875,8.965532174443069e-07,21.44945,2023-08-16,2023-08-07,8,228
26.10887,91.589544,0.7770592570304871,298.6067199707031,301.173583984375,0.3579660952091217,-0.1885058134794235,98341.7578125,0.0020453508477658,23.114347,2023-08-16,2023-08-07,8,228
26.509954,80.249612,0.559122622013092,298.4101867675781,303.6080017089844,2.797093629837036,0.0391553230583667,98788.3828125,0.0004424968210514,33.538593,2023-08-16,2023-08-07,8,228
10.942451,76.978996,0.1270608007907867,292.8348388671875,299.7962341308594,3.571223020553589,1.5893669128417969,96971.6328125,2.1372921764850616e-05,26.56755,2023-08-16,2023-08-07,8,228
12.938539,77.5901,0.5130611062049866,290.0047607421875,297.2965393066406,2.745051145553589,-0.1621793061494827,91140.84375,4.320094831200549e-06,32.348774,2023-08-16,2023-08-07,8,228
25.5626095,84.663264,0.7398077249526978,299.3918762207031,303.8374938964844,2.0804595947265625,0.8762321472167969,99575.9296875,0.0012317211367189,38.546173,2023-08-16,2023-08-07,8,228
26.181742,91.78063,1.2513670921325684,299.3042297363281,301.707275390625,0.5501861572265625,0.2041130065917968,99365.84375,0.003588801017031,26.884375,2023-08-16,2023-08-07,8,228
26.446912,91.439057,2.774553775787353,299.1369934082031,301.84619140625,1.135798096656799,0.2260042876005172,99642.2578125,0.0022267301101237,35.97369,2023-08-16,2023-08-07,8,228
25.366336,87.117468,1.082397699356079,299.6737060546875,302.515625,0.2306060791015625,0.1498324126005172,99821.5078125,0.0092969173565506,40.19538,2023-08-16,2023-08-07,8,228
12.864618,79.659968,0.3132078945636749,294.8725891113281,303.4098205566406,0.8877105712890625,1.07699716091156,99814.21875,9.735425692269928e-07,27.198597,2023-08-16,2023-08-07,8,228
12.920984,77.584908,0.3944019675254822,290.0047607421875,297.2965393066406,2.745051145553589,-0.1621793061494827,91140.84375,4.320094831200549e-06,32.348774,2023-08-16,2023-08-07,8,228
12.917348,77.622813,0.4275554120540619,290.0047607421875,297.2965393066406,2.745051145553589,-0.1621793061494827,91140.84375,4.320094831200549e-06,35.48683,2023-08-16,2023-08-07,8,228
23.50016,80.23284,0.571319580078125,296.9846496582031,300.0563049316406,2.250666379928589,0.5755322575569153,96023.3046875,0.0038583474233746,22.651484,2023-08-16,2023-08-07,8,228
8.5149093,76.9435879,0.288157045841217,295.7103271484375,298.6084899902344,1.3353424072265625,-1.1619352102279663,99657.8828125,6.363354623317719e-05,32.90665,2023-08-16,2023-08-07,8,228
11.9309,79.8027,0.6113260984420776,297.0437316894531,302.4710388183594,1.120295166969299,4.156668186187744,100714.8828125,1.6851661712280475e-05,23.00372,2023-08-16,2023-08-07,8,228
13.1278,80.2642,0.6957545280456543,296.1988525390625,302.4990234375,2.1708920001983643,0.2022514790296554,97903.5703125,0.0001950359437614,24.187973,2023-08-16,2023-08-07,8,228
10.798548,79.838212,0.5167807340621948,296.7804870605469,302.3938903808594,2.5664215087890625,5.88131856918335,100817.7578125,1.6777232303866185e-05,18.179022,2023-08-16,2023-08-07,8,228
11.258242,77.552761,0.210223987698555,292.0770263671875,301.638427734375,2.3626861572265625,1.2961946725845337,97366.34375,4.880130290985107e-07,19.898474,2023-08-16,2023-08-07,8,228
12.909494,79.131861,0.4815487861633301,293.0357666015625,302.816162109375,0.9101307988166808,0.4103304445743561,97611.5546875,6.028140433045337e-06,19.802975,2023-08-16,2023-08-07,8,228
26.766433,80.927299,0.9440690875053406,298.8074951171875,303.5645446777344,2.422907590866089,0.2074089050292968,98843.6328125,0.000390383094782,33.738647,2023-08-16,2023-08-07,8,228
26.2028636,91.70046436,1.3001515865325928,299.2513427734375,301.7462463378906,0.6347808837890625,0.1720085144042968,99456.59375,0.0030898626428097,24.984322,2023-08-16,2023-08-07,8,228
26.1875,91.744194,0.7423811554908752,299.2513427734375,301.7462463378906,0.6347808837890625,0.1720085144042968,99456.59375,0.0030898626428097,26.884375,2023-08-16,2023-08-07,8,228
25.265194,87.012947,0.7374999523162842,299.6492004394531,302.65283203125,0.2995351254940033,0.2567659914493561,99771.59375,0.0072308257222175,31.365974,2023-08-16,2023-08-07,8,228
12.7816279,77.6299145,0.4188129007816314,290.2542724609375,297.4530334472656,2.736668825149536,-0.0781135559082031,91458.3046875,7.325162641791394e-06,24.594074,2023-08-16,2023-08-07,8,228
13.029152,77.585901,0.5110455751419067,289.8692626953125,297.2859802246094,2.7479400634765625,-0.2626431882381439,91016.3046875,1.25045573895477e-06,41.95048,2023-08-16,2023-08-07,8,228
10.830158,78.691849,0.3513100445270538,291.6682434082031,304.1328125,1.2404531240463257,1.0101432800292969,100099.3828125,1.313164830207825e-07,22.620993,2023-08-16,2023-08-07,8,228
12.8777316,80.0834807,0.7353090047836304,296.8000793457031,303.2638244628906,0.8638255000114441,1.8498649597167969,100503.1328125,3.783280772040598e-05,24.875965,2023-08-16,2023-08-07,8,228
9.36399,78.831977,0.3087417483329773,294.6195983886719,302.30126953125,1.5874176025390625,5.116466522216797,100828.7578125,3.46451997756958e-06,19.328249,2023-08-16,2023-08-07,8,228
12.952707,79.30394,0.3603109717369079,293.7675476074219,303.0148010253906,0.8321278691291809,0.6357943415641785,98459.1796875,5.305123977450421e-06,23.73605,2023-08-16,2023-08-07,8,228
11.679111,78.125052,0.4212159514427185,291.9966125488281,301.91162109375,1.038874268531799,0.9543571472167968,97075.8828125,1.2191633686597925e-05,25.802862,2023-08-16,2023-08-07,8,228
